log_id,camper_id,timestamp,engine_temp_c,oil_level_pct,tire_pressure_psi,battery_voltage
SNS052735,RV00213,2024-07-17 22:52:49,91.46,86.4,30.4,12.51
SNS052736,RV00598,2023-07-29 12:55:23,90.4,64.4,33.7,12.83
SNS052737,RV00678,2023-09-19 21:46:25,86.55,71.2,37.5,13.41
SNS052738,RV00618,2025-04-11 16:03:31,89.87,47.7,36.2,12.24
SNS052739,RV00240,2024-07-03 06:06:19,91.63,35.9,27.5,12.55
SNS052740,RV00229,2023-12-29 19:37:50,94.49,73.1,41.2,12.27
SNS052741,RV00684,2024-07-22 19:16:06,88.84,34.2,41.4,12.1
SNS052742,RV00734,2024-09-15 17:20:39,91.47,38.3,37.0,12.62
SNS052743,RV00260,2024-07-01 12:42:19,99.1,32.3,30.9,13.17
SNS052744,RV00392,2023-07-09 06:06:02,86.91,98.7,34.0,12.94
SNS052745,RV00460,2024-11-18 06:21:30,92.79,69.3,30.9,12.6
SNS052746,RV00560,2023-10-21 02:50:06,94.31,42.6,32.8,12.97
SNS052747,RV00665,2023-05-23 20:56:56,85.61,54.8,34.5,12.85
SNS052748,RV00626,2023-09-25 21:24:49,87.63,49.9,36.5,12.38
SNS052749,RV00528,2023-06-24 10:15:32,89.83,88.8,33.3,12.25
SNS052750,RV00087,2024-10-27 17:46:28,91.65,70.9,39.4,12.24
SNS052751,RV00626,2023-11-20 15:24:44,90.17,96.3,36.0,13.64
SNS052752,RV00007,2025-02-21 14:47:42,85.75,76.1,35.6,12.72
SNS052753,RV00448,2024-10-21 08:49:42,94.98,71.0,32.8,12.12
SNS052754,RV00620,2023-10-14 10:45:26,84.71,60.6,37.1,12.48
SNS052755,RV00321,2024-10-06 20:07:34,95.27,42.3,38.0,12.2
SNS052756,RV00318,2024-05-14 00:07:48,85.07,30.1,33.0,12.46
SNS052757,RV00593,2023-04-26 10:37:03,90.3,55.9,39.3,12.75
SNS052758,RV00830,2023-10-30 19:18:58,89.5,55.4,29.6,12.35
SNS052759,RV00721,2025-03-07 17:27:32,100.01,58.3,26.5,12.98
SNS052760,RV00154,2023-12-22 05:23:27,90.12,89.1,33.2,13.01
SNS052761,RV00171,2024-11-08 12:26:23,83.77,66.8,40.3,12.55
SNS052762,RV00004,2025-04-04 09:37:45,76.19,70.9,34.8,10.68
SNS052763,RV00239,2024-06-30 09:55:31,86.52,41.3,39.0,12.33
SNS052764,RV00900,2023-11-15 01:32:26,85.72,99.7,33.6,12.27
SNS052765,RV00006,2024-07-26 18:36:37,86.11,38.8,39.7,12.98
SNS052766,RV00087,2024-04-04 00:31:26,84.39,74.1,38.1,12.04
SNS052767,RV00599,2024-08-03 15:59:19,98.22,61.4,31.2,12.34
SNS052768,RV00781,2024-01-29 13:34:37,90.55,80.0,35.4,13.22
SNS052769,RV00290,2024-02-14 21:34:40,89.25,63.2,37.9,12.42
SNS052770,RV00906,2024-04-19 13:02:20,94.34,39.8,37.0,12.49
SNS052771,RV00447,2025-02-24 15:06:15,89.56,77.8,29.5,11.8
SNS052772,RV00784,2024-04-20 08:46:13,85.32,40.4,41.7,12.82
SNS052773,RV00068,2024-10-13 21:04:20,85.48,98.2,32.0,12.77
SNS052774,RV00063,2024-08-24 13:13:39,93.28,42.0,40.0,12.59
SNS052775,RV00141,2024-05-30 19:15:49,88.6,83.7,34.7,12.23
SNS052776,RV00379,2024-03-09 16:36:36,88.07,63.5,36.9,12.82
SNS052777,RV00749,2024-07-12 12:15:25,86.24,37.1,35.2,12.61
SNS052778,RV00609,2023-12-06 11:44:08,102.16,97.9,31.2,12.1
SNS052779,RV00168,2024-05-23 01:52:51,80.91,60.9,34.3,12.29
SNS052780,RV00587,2025-04-01 01:33:35,89.82,50.3,33.4,13.56
SNS052781,RV00792,2024-11-08 01:14:26,82.43,86.6,31.7,13.32
SNS052782,RV00342,2023-12-07 21:09:42,95.54,54.3,35.9,13.54
SNS052783,RV00880,2024-03-05 05:55:50,90.35,95.5,40.2,13.0
SNS052784,RV00728,2023-12-22 23:17:38,86.63,40.7,36.8,13.24
SNS052785,RV00098,2024-04-27 08:53:15,86.27,94.3,34.5,12.49
SNS052786,RV00314,2023-07-30 01:20:15,97.59,56.8,36.3,12.67
SNS052787,RV00725,2023-12-31 14:10:09,89.84,32.5,44.4,13.87
SNS052788,RV00634,2024-08-02 07:55:47,91.92,55.0,36.4,12.07
SNS052789,RV00706,2023-10-26 05:12:25,91.64,57.4,32.0,13.12
SNS052790,RV00742,2023-10-12 00:43:36,91.0,98.7,33.2,12.75
SNS052791,RV00710,2023-12-29 20:56:01,92.38,63.3,36.0,12.67
SNS052792,RV00450,2024-08-25 14:10:04,83.9,52.6,32.2,12.5
SNS052793,RV00687,2023-12-02 15:58:02,96.9,84.0,34.8,12.76
SNS052794,RV00335,2024-04-12 21:50:15,90.95,53.6,39.6,12.08
SNS052795,RV00249,2024-06-17 14:32:46,82.72,43.7,36.1,12.29
SNS052796,RV00896,2023-11-21 17:06:38,78.4,36.4,35.3,11.95
SNS052797,RV00604,2024-10-01 03:30:35,84.94,39.7,30.9,12.17
SNS052798,RV00283,2023-12-25 10:48:47,88.09,60.5,40.2,13.23
SNS052799,RV00157,2023-12-04 19:48:31,95.39,88.8,37.9,12.43
SNS052800,RV00864,2024-10-13 04:56:42,83.8,62.1,31.4,12.48
SNS052801,RV00567,2023-12-04 09:31:37,82.59,52.5,29.7,12.38
SNS052802,RV00905,2025-04-09 14:38:09,85.75,44.6,39.7,12.1
SNS052803,RV00104,2024-06-26 10:21:04,92.83,68.2,39.0,12.9
SNS052804,RV00074,2025-01-30 16:43:05,96.06,78.3,33.3,12.36
SNS052805,RV00307,2023-08-16 00:11:45,101.84,35.6,34.3,13.17
SNS052806,RV00370,2023-12-04 21:03:00,90.88,36.1,37.4,13.51
SNS052807,RV00428,2024-02-02 07:27:21,93.52,32.8,38.7,12.22
SNS052808,RV00445,2023-09-27 23:02:04,82.98,94.3,37.0,13.37
SNS052809,RV00307,2024-09-01 00:52:48,85.76,66.1,35.0,12.49
SNS052810,RV00941,2023-05-21 10:04:06,89.76,32.1,29.5,11.85
SNS052811,RV00568,2023-07-03 17:46:05,87.43,37.1,34.2,13.19
SNS052812,RV00304,2023-06-11 05:45:56,91.28,75.2,32.4,13.85
SNS052813,RV00610,2024-01-20 12:21:13,90.64,95.4,38.9,12.59
SNS052814,RV00841,2024-05-31 10:07:18,93.91,32.2,34.5,13.14
SNS052815,RV00659,2024-09-04 22:27:50,88.12,70.9,33.7,12.55
SNS052816,RV00575,2024-06-04 13:33:12,92.26,47.1,37.8,13.02
SNS052817,RV00435,2025-01-12 09:33:02,89.54,80.5,36.5,13.83
SNS052818,RV00859,2023-10-11 03:09:41,89.74,82.3,38.4,12.26
SNS052819,RV00847,2023-12-18 22:04:20,95.21,44.5,35.0,12.97
SNS052820,RV00813,2023-06-22 22:55:46,89.81,68.8,36.6,12.34
SNS052821,RV00157,2024-06-23 17:16:52,99.76,39.8,34.7,12.91
SNS052822,RV00918,2023-05-31 04:17:02,89.65,44.6,39.0,12.03
SNS052823,RV00638,2024-09-08 13:22:49,88.77,65.7,38.2,13.77
SNS052824,RV00743,2024-09-22 10:38:48,95.84,60.7,39.1,11.31
SNS052825,RV00938,2024-11-30 16:06:13,87.57,98.8,34.9,13.33
SNS052826,RV00450,2024-02-02 13:47:04,89.47,45.9,28.8,11.94
SNS052827,RV00284,2025-04-13 18:42:24,90.93,50.6,31.9,12.72
SNS052828,RV00753,2024-12-16 23:21:30,85.78,92.8,35.6,13.45
SNS052829,RV00858,2025-01-03 19:53:09,87.0,90.7,30.0,12.36
SNS052830,RV00761,2024-07-08 10:59:35,88.16,34.5,40.0,13.71
SNS052831,RV00754,2023-07-12 09:40:10,88.11,56.1,31.5,12.54
SNS052832,RV00039,2025-03-27 23:01:31,101.09,67.4,31.9,12.64
SNS052833,RV00536,2023-12-08 00:04:06,90.69,86.1,37.8,12.99
SNS052834,RV00690,2023-06-15 15:39:27,96.89,41.4,36.4,12.18
SNS052835,RV00139,2023-05-27 17:15:41,86.87,81.0,35.6,12.66
SNS052836,RV00855,2024-06-13 00:30:08,96.44,53.1,36.3,13.12
SNS052837,RV00196,2024-11-04 11:47:16,88.5,79.3,34.7,12.12
SNS052838,RV00544,2024-12-12 00:21:35,91.91,49.5,37.2,12.88
SNS052839,RV00386,2023-10-16 03:26:50,95.41,31.7,31.0,12.21
SNS052840,RV00978,2024-02-06 14:52:44,86.79,53.6,35.7,12.07
SNS052841,RV00495,2023-09-15 03:39:20,86.38,52.2,27.5,12.44
SNS052842,RV00311,2023-12-03 04:30:18,89.16,69.1,35.9,13.04
SNS052843,RV00475,2023-05-08 19:03:37,87.81,36.8,33.4,12.52
SNS052844,RV00768,2024-05-19 23:56:09,87.45,99.4,31.2,12.7
SNS052845,RV00233,2025-04-03 22:04:24,89.59,88.6,32.7,12.81
SNS052846,RV00576,2023-08-10 05:10:36,95.85,87.0,35.1,13.0
SNS052847,RV00756,2023-11-19 08:37:14,86.43,40.7,31.1,12.87
SNS052848,RV00986,2024-01-23 00:55:23,95.06,88.8,30.3,12.37
SNS052849,RV00797,2023-05-24 12:56:09,86.34,53.4,39.1,12.26
SNS052850,RV00928,2023-06-24 03:28:47,89.4,41.2,35.6,13.26
SNS052851,RV00614,2024-12-17 15:22:13,92.62,65.3,39.2,12.1
SNS052852,RV00652,2024-01-29 04:04:43,92.03,46.9,40.9,12.7
SNS052853,RV00292,2024-07-02 05:27:39,86.95,49.5,35.2,12.46
SNS052854,RV00411,2024-05-02 06:25:14,97.52,75.1,30.3,12.68
SNS052855,RV00532,2024-06-21 10:20:16,90.09,72.9,37.0,12.65
SNS052856,RV00172,2023-09-02 15:23:35,95.85,82.9,40.6,12.98
SNS052857,RV00861,2025-02-25 04:30:22,90.55,38.2,36.0,11.97
SNS052858,RV00278,2024-12-24 02:56:48,88.76,97.9,32.5,12.71
SNS052859,RV00887,2023-09-18 02:16:55,82.15,90.4,38.8,12.56
SNS052860,RV00077,2025-04-04 02:10:21,87.06,68.5,36.8,12.11
SNS052861,RV00981,2023-04-24 06:40:51,87.25,33.0,33.2,13.16
SNS052862,RV00341,2024-12-11 03:12:34,94.03,73.9,37.0,12.57
SNS052863,RV00252,2023-05-10 15:55:14,86.12,76.7,30.4,12.67
SNS052864,RV00498,2024-03-03 17:20:51,95.3,43.7,35.1,12.15
SNS052865,RV00176,2024-03-17 02:30:53,93.73,72.2,32.6,13.19
SNS052866,RV00574,2023-08-31 09:50:35,87.0,97.5,34.9,12.82
SNS052867,RV00151,2025-04-13 07:26:44,92.75,90.1,38.8,12.41
SNS052868,RV00722,2024-05-17 10:12:02,91.1,54.9,31.2,12.53
SNS052869,RV00354,2024-04-06 11:36:36,94.9,86.2,33.3,13.0
SNS052870,RV00274,2023-09-10 03:03:26,96.46,64.9,34.6,14.37
SNS052871,RV00539,2024-08-09 04:30:11,92.1,31.6,35.6,13.31
SNS052872,RV00838,2024-11-20 16:44:47,93.53,67.0,38.1,11.96
SNS052873,RV00577,2025-03-21 16:12:35,97.44,55.5,29.7,13.12
SNS052874,RV00602,2025-04-15 12:52:24,82.67,97.4,31.7,11.94
SNS052875,RV00895,2024-02-13 22:37:52,89.55,57.6,33.5,12.69
SNS052876,RV00908,2024-12-26 17:21:53,85.86,44.0,40.2,12.9
SNS052877,RV00414,2023-05-20 04:59:16,95.22,94.6,31.5,12.65
SNS052878,RV00044,2024-12-16 07:03:52,93.02,41.4,36.1,13.06
SNS052879,RV00564,2024-07-03 09:55:46,89.89,61.2,32.7,12.79
SNS052880,RV00846,2025-04-13 17:00:44,89.06,80.8,33.0,11.86
SNS052881,RV00195,2023-11-03 15:22:51,91.12,51.5,28.8,12.44
SNS052882,RV00943,2025-02-15 02:43:50,90.03,40.0,30.4,13.21
SNS052883,RV00708,2024-11-05 16:46:24,88.38,91.1,36.1,12.26
SNS052884,RV00549,2023-06-21 18:52:59,98.66,67.3,30.4,13.19
SNS052885,RV00171,2024-12-09 21:11:42,95.64,59.3,31.5,12.97
SNS052886,RV00087,2024-02-19 04:09:58,90.88,58.2,34.6,13.18
SNS052887,RV00546,2023-11-07 15:09:39,92.86,46.8,35.7,13.01
SNS052888,RV00579,2025-03-30 16:09:02,86.25,77.3,40.4,12.55
SNS052889,RV00849,2024-03-18 13:05:40,90.19,83.4,41.0,12.66
SNS052890,RV00580,2023-10-03 09:18:39,84.97,90.3,30.0,12.61
SNS052891,RV00415,2023-07-16 15:50:18,85.84,65.1,38.0,11.79
SNS052892,RV00057,2024-02-22 20:16:26,94.0,68.8,36.8,12.1
SNS052893,RV00382,2024-09-17 04:10:55,87.12,33.7,33.1,12.22
SNS052894,RV00123,2024-07-06 02:43:57,84.6,97.1,32.5,12.59
SNS052895,RV00212,2024-10-14 23:17:53,99.53,78.0,32.6,11.98
SNS052896,RV00303,2023-05-25 14:52:09,86.34,59.2,34.3,13.41
SNS052897,RV00243,2024-10-22 16:51:00,88.32,82.8,36.2,11.86
SNS052898,RV00951,2024-04-30 09:53:37,93.85,59.7,37.0,11.41
SNS052899,RV00624,2025-04-15 08:21:05,86.35,95.0,33.5,11.08
SNS052900,RV00712,2023-10-15 12:46:46,88.82,94.9,40.0,13.63
SNS052901,RV00321,2023-11-01 15:53:24,83.91,93.8,29.0,13.07
SNS052902,RV00582,2024-02-16 22:55:48,86.13,89.9,32.7,13.29
SNS052903,RV00164,2023-07-19 13:11:02,85.18,62.3,41.0,12.94
SNS052904,RV00092,2023-09-24 05:48:14,80.56,38.8,34.6,13.58
SNS052905,RV00370,2023-05-20 18:15:53,93.7,86.0,36.7,11.79
SNS052906,RV00339,2023-12-19 06:58:07,87.35,42.5,38.5,12.77
SNS052907,RV00343,2023-10-11 20:13:59,89.71,83.8,36.8,13.14
SNS052908,RV00058,2023-07-29 23:48:22,91.36,97.0,36.8,12.35
SNS052909,RV00659,2023-08-16 01:34:29,93.08,72.5,37.8,13.14
SNS052910,RV00028,2024-07-23 18:54:30,98.5,96.3,35.6,12.09
SNS052911,RV00646,2024-08-29 18:43:08,89.58,38.7,31.7,12.96
SNS052912,RV00144,2024-03-06 16:56:46,88.83,59.6,37.3,12.49
SNS052913,RV00467,2023-11-25 00:06:19,82.6,61.5,38.2,12.15
SNS052914,RV00728,2023-07-05 15:29:33,93.84,51.7,30.6,12.82
SNS052915,RV00010,2023-08-14 07:03:13,89.49,45.6,35.7,12.5
SNS052916,RV00722,2024-12-27 06:27:09,85.38,90.5,30.5,12.52
SNS052917,RV00374,2024-02-03 16:59:00,83.27,82.3,34.3,12.89
SNS052918,RV00478,2023-11-30 00:07:26,90.93,100.0,31.5,12.2
SNS052919,RV00877,2023-05-19 22:09:51,91.68,42.0,40.0,12.47
SNS052920,RV00155,2025-02-17 15:42:51,87.27,70.0,43.3,12.46
SNS052921,RV00688,2024-02-22 04:56:30,89.5,55.6,36.2,11.61
SNS052922,RV00581,2024-12-26 03:59:17,96.56,31.8,35.6,13.35
SNS052923,RV00128,2025-03-01 06:47:32,87.16,96.1,34.7,12.23
SNS052924,RV00487,2023-08-10 04:42:31,88.29,78.6,39.5,12.3
SNS052925,RV00121,2025-03-06 10:11:15,85.46,94.5,34.7,12.5
SNS052926,RV00329,2025-02-06 20:21:38,96.81,96.5,35.4,13.02
SNS052927,RV00595,2025-02-03 13:33:48,93.65,31.9,33.8,13.75
SNS052928,RV00372,2025-01-04 06:58:50,92.88,95.0,31.1,13.15
SNS052929,RV00140,2023-04-21 12:47:08,97.19,79.2,38.0,12.69
SNS052930,RV00321,2023-10-03 16:46:23,95.4,41.1,36.4,12.53
SNS052931,RV00934,2023-06-08 13:34:10,95.58,33.1,32.1,12.3
SNS052932,RV00945,2024-02-09 04:58:52,93.04,55.4,33.0,12.66
SNS052933,RV00759,2023-06-18 04:02:15,77.36,35.3,35.3,12.39
SNS052934,RV00489,2024-03-26 21:35:45,82.81,82.0,33.2,12.02
SNS052935,RV00602,2024-08-07 08:03:27,87.1,98.8,33.3,11.63
SNS052936,RV00426,2023-12-02 15:50:07,93.02,74.1,32.8,13.07
SNS052937,RV00378,2025-01-16 18:26:39,98.92,84.1,35.3,11.97
SNS052938,RV00239,2024-02-04 18:45:07,85.85,44.5,35.0,12.47
SNS052939,RV00829,2024-11-07 00:32:54,88.62,96.4,33.1,12.78
SNS052940,RV00633,2023-10-30 18:43:34,90.61,82.8,32.3,12.04
SNS052941,RV00082,2024-04-30 12:38:52,95.23,64.9,34.0,13.91
SNS052942,RV00520,2024-03-31 11:07:12,92.98,81.7,35.9,11.53
SNS052943,RV00076,2023-09-06 14:42:07,83.45,35.4,34.6,12.41
SNS052944,RV00021,2023-08-22 02:32:23,89.57,60.4,34.0,12.64
SNS052945,RV00480,2023-07-05 18:52:39,101.19,55.4,34.3,12.19
SNS052946,RV00113,2023-08-28 09:01:07,82.84,30.5,34.6,12.12
SNS052947,RV00246,2023-08-09 04:10:06,90.33,75.0,35.6,12.78
SNS052948,RV00000,2024-07-22 16:08:02,94.71,74.7,37.9,12.57
SNS052949,RV00367,2025-02-05 00:12:23,84.02,83.5,34.7,12.31
SNS052950,RV00789,2024-08-21 08:47:40,92.11,53.1,42.1,13.12
SNS052951,RV00802,2024-09-05 08:49:37,94.3,94.2,32.5,12.73
SNS052952,RV00593,2024-06-21 21:53:18,81.68,54.9,41.1,13.26
SNS052953,RV00971,2025-03-20 13:41:32,91.01,83.8,32.0,11.64
SNS052954,RV00700,2025-02-13 09:57:03,89.73,96.2,38.0,12.12
SNS052955,RV00383,2023-12-12 22:02:34,82.49,74.4,35.6,12.71
SNS052956,RV00202,2024-04-11 04:26:25,92.54,41.5,35.6,13.37
SNS052957,RV00031,2023-10-15 11:03:52,86.03,71.1,34.1,11.92
SNS052958,RV00531,2024-01-02 10:09:44,87.29,95.8,32.7,12.57
SNS052959,RV00619,2024-08-21 10:43:54,106.1,77.8,34.7,12.03
SNS052960,RV00871,2023-12-17 17:31:22,87.64,73.8,29.0,13.08
SNS052961,RV00430,2024-08-27 12:07:32,87.29,91.0,37.3,12.57
SNS052962,RV00780,2023-04-25 01:54:48,96.04,66.1,32.1,12.75
SNS052963,RV00413,2024-01-23 00:06:54,90.99,58.0,35.6,12.42
SNS052964,RV00348,2023-06-03 05:38:46,86.96,65.0,39.3,12.64
SNS052965,RV00981,2024-02-14 06:47:15,93.43,72.5,39.2,13.04
SNS052966,RV00375,2024-11-26 23:14:55,89.57,72.3,39.0,12.74
SNS052967,RV00545,2024-01-22 19:15:29,92.95,65.5,36.2,13.48
SNS052968,RV00623,2024-09-13 19:28:13,82.43,47.1,37.1,12.65
SNS052969,RV00375,2023-05-29 01:46:18,89.43,77.8,38.2,12.64
SNS052970,RV00084,2024-02-10 23:30:29,84.78,53.3,29.5,12.34
SNS052971,RV00782,2025-01-12 01:21:58,92.11,73.0,42.3,12.3
SNS052972,RV00938,2024-12-11 05:48:44,83.22,31.5,34.4,13.22
SNS052973,RV00518,2023-11-30 16:13:05,89.82,67.5,35.1,12.26
SNS052974,RV00002,2024-07-13 04:09:39,101.76,72.4,29.7,12.7
SNS052975,RV00121,2024-08-03 06:53:02,94.0,49.0,33.0,12.14
SNS052976,RV00404,2023-11-23 00:03:40,87.47,43.7,31.6,12.28
SNS052977,RV00888,2024-06-12 20:26:43,89.79,96.1,39.3,12.36
SNS052978,RV00531,2024-10-06 23:41:02,91.28,75.4,34.3,13.73
SNS052979,RV00641,2024-06-05 16:27:26,87.25,75.4,33.5,12.57
SNS052980,RV00763,2025-03-18 01:16:59,91.96,85.8,38.4,13.22
SNS052981,RV00355,2024-07-22 12:13:35,92.07,65.6,33.3,12.84
SNS052982,RV00391,2023-08-16 19:40:56,90.09,57.3,41.5,12.29
SNS052983,RV00215,2023-08-13 01:08:04,92.93,32.2,32.4,13.01
SNS052984,RV00752,2023-11-23 11:32:04,90.49,76.4,41.8,12.68
SNS052985,RV00806,2023-10-03 14:12:06,93.46,75.0,32.8,12.52
SNS052986,RV00976,2024-12-11 03:28:43,89.95,87.1,32.9,12.95
SNS052987,RV00370,2024-05-30 10:10:20,84.21,64.0,40.9,12.87
SNS052988,RV00066,2024-01-15 11:32:06,92.46,43.2,34.2,12.7
SNS052989,RV00607,2023-07-19 21:44:26,95.84,47.6,33.9,13.11
SNS052990,RV00878,2025-01-10 21:23:33,96.08,76.3,36.3,12.47
SNS052991,RV00899,2023-05-19 15:00:05,88.55,50.2,34.4,12.34
SNS052992,RV00718,2023-06-01 11:00:39,89.24,70.4,34.9,12.59
SNS052993,RV00316,2024-10-19 00:05:12,93.37,33.5,32.3,11.81
SNS052994,RV00952,2024-07-30 13:49:10,83.14,83.0,33.2,11.66
SNS052995,RV00160,2024-05-16 23:39:52,98.12,63.4,34.4,12.28
SNS052996,RV00334,2023-05-29 23:05:53,86.14,93.6,38.3,12.65
SNS052997,RV00285,2024-04-28 09:01:11,89.33,97.9,37.1,11.1
SNS052998,RV00876,2024-01-03 13:10:51,96.26,93.8,32.8,12.75
SNS052999,RV00811,2023-09-22 05:36:16,99.24,37.4,30.4,12.8
SNS053000,RV00108,2024-07-24 09:26:17,89.82,90.6,34.0,12.82
SNS053001,RV00070,2024-11-03 01:50:04,93.01,70.8,39.5,12.83
SNS053002,RV00385,2024-10-14 10:48:45,84.99,92.7,33.0,12.19
SNS053003,RV00769,2024-09-18 03:37:15,87.77,74.1,36.6,13.53
SNS053004,RV00927,2025-02-13 18:39:19,81.68,38.8,37.8,12.19
SNS053005,RV00202,2024-09-02 21:27:15,82.94,83.6,33.8,12.69
SNS053006,RV00020,2025-03-05 08:14:28,88.92,86.0,38.4,13.59
SNS053007,RV00515,2024-11-30 07:15:04,88.77,68.6,36.7,12.06
SNS053008,RV00335,2024-03-19 04:32:34,91.89,95.8,36.0,12.44
SNS053009,RV00165,2024-06-30 09:11:00,83.0,50.8,39.1,12.43
SNS053010,RV00294,2024-09-13 03:01:32,97.93,47.0,31.6,12.54
SNS053011,RV00450,2024-12-14 00:53:02,83.99,43.3,35.9,12.27
SNS053012,RV00971,2023-09-26 11:11:37,90.79,55.6,40.5,13.12
SNS053013,RV00835,2023-12-04 04:28:50,87.6,74.7,35.7,12.38
SNS053014,RV00256,2024-12-22 09:31:48,88.55,50.0,35.9,13.11
SNS053015,RV00036,2024-03-22 02:44:05,88.47,67.0,37.7,12.47
SNS053016,RV00121,2023-06-10 21:27:56,89.03,70.8,35.2,12.33
SNS053017,RV00097,2024-10-16 21:53:46,82.91,58.6,32.6,12.82
SNS053018,RV00431,2024-07-11 04:14:26,93.07,47.4,32.0,13.22
SNS053019,RV00512,2024-02-08 05:19:13,89.98,72.3,33.5,12.1
SNS053020,RV00618,2024-08-05 18:09:11,90.2,47.9,35.8,12.8
SNS053021,RV00961,2024-02-19 23:05:44,87.52,76.8,35.3,12.48
SNS053022,RV00443,2025-02-13 11:11:17,80.62,92.7,37.0,12.66
SNS053023,RV00603,2025-01-15 12:17:46,91.99,62.6,37.0,12.47
SNS053024,RV00478,2023-10-13 13:57:54,87.29,66.9,29.6,12.66
SNS053025,RV00184,2024-06-02 18:43:35,95.76,70.5,38.3,12.07
SNS053026,RV00260,2024-08-26 10:05:43,81.62,63.8,34.0,11.48
SNS053027,RV00428,2024-02-04 22:32:55,102.33,88.7,35.5,12.41
SNS053028,RV00400,2023-12-23 14:26:11,91.84,100.0,35.8,11.99
SNS053029,RV00996,2024-10-14 02:57:30,91.06,59.4,31.6,12.08
SNS053030,RV00350,2025-02-24 16:55:46,92.54,78.6,35.9,13.1
SNS053031,RV00577,2024-01-18 05:23:52,95.14,32.8,30.4,12.09
SNS053032,RV00004,2024-10-05 06:54:47,93.4,51.3,32.9,11.15
SNS053033,RV00042,2025-04-11 15:49:05,88.64,45.1,34.9,11.61
SNS053034,RV00486,2025-01-04 03:17:16,92.87,41.9,35.4,12.62
SNS053035,RV00695,2023-04-30 23:22:47,79.65,90.0,34.8,11.95
SNS053036,RV00282,2024-03-25 17:12:30,87.04,79.5,35.9,12.2
SNS053037,RV00563,2023-07-26 20:51:39,89.88,92.1,30.2,13.26
SNS053038,RV00702,2024-05-03 08:31:58,99.41,34.0,41.9,12.47
SNS053039,RV00631,2024-06-08 06:13:34,86.8,69.4,31.9,13.01
SNS053040,RV00802,2024-10-27 00:53:50,82.85,97.7,30.7,12.58
SNS053041,RV00982,2023-06-14 17:09:48,91.51,68.1,38.1,12.65
SNS053042,RV00163,2025-04-05 21:42:50,89.46,80.8,34.2,12.82
SNS053043,RV00196,2024-06-20 22:05:10,91.02,55.1,38.1,12.77
SNS053044,RV00488,2024-04-18 06:30:54,87.49,54.2,41.1,12.48
SNS053045,RV00020,2023-09-21 16:03:48,94.85,94.5,32.0,11.94
SNS053046,RV00728,2025-03-30 07:49:27,88.46,61.3,40.1,12.32
SNS053047,RV00446,2025-04-09 18:23:32,80.98,59.4,35.9,13.93
SNS053048,RV00881,2023-07-08 23:48:23,92.02,73.5,33.0,11.85
SNS053049,RV00375,2023-12-25 14:56:38,95.94,68.5,33.9,12.62
SNS053050,RV00030,2023-09-13 15:45:38,84.21,45.8,35.1,12.13
SNS053051,RV00731,2023-08-05 06:42:50,93.26,35.6,35.5,12.82
SNS053052,RV00939,2023-05-10 08:44:36,92.75,60.5,32.6,12.67
SNS053053,RV00802,2024-05-12 01:50:10,94.68,65.7,38.4,12.56
SNS053054,RV00714,2023-07-09 08:23:02,89.55,93.7,34.7,12.95
SNS053055,RV00415,2023-08-15 06:18:13,85.18,30.7,36.0,12.47
SNS053056,RV00655,2023-09-16 18:26:46,93.01,58.0,37.3,12.55
SNS053057,RV00851,2023-06-05 16:03:33,85.97,71.0,39.1,12.79
SNS053058,RV00932,2024-02-08 10:47:12,87.27,59.3,31.4,11.85
SNS053059,RV00396,2023-07-17 20:30:05,91.73,43.1,35.0,13.03
SNS053060,RV00169,2025-01-06 09:44:35,93.36,51.1,33.9,12.33
SNS053061,RV00098,2024-11-06 20:32:51,94.7,76.2,35.0,12.21
SNS053062,RV00978,2023-04-30 13:31:36,87.98,95.9,31.1,13.67
SNS053063,RV00577,2024-06-17 01:14:32,91.16,58.6,34.0,12.14
SNS053064,RV00531,2024-05-01 05:28:37,87.79,56.5,37.9,12.41
SNS053065,RV00255,2024-09-27 16:30:18,87.95,71.3,31.5,11.34
SNS053066,RV00415,2024-11-30 10:50:58,94.08,76.1,36.6,12.84
SNS053067,RV00231,2023-11-24 09:21:01,102.7,62.9,32.5,12.81
SNS053068,RV00795,2023-07-22 16:08:07,86.47,64.6,28.1,12.37
SNS053069,RV00024,2023-06-19 13:53:47,85.67,92.4,33.2,12.32
SNS053070,RV00187,2025-03-22 17:34:56,89.24,40.5,33.0,12.44
SNS053071,RV00581,2024-07-12 11:02:32,91.46,45.2,35.2,12.77
SNS053072,RV00846,2024-06-01 09:58:16,84.93,30.3,37.1,13.01
SNS053073,RV00051,2024-08-10 01:52:45,92.3,39.3,31.3,12.9
SNS053074,RV00760,2023-08-17 13:32:11,93.37,50.0,39.9,12.35
SNS053075,RV00543,2023-07-04 15:54:25,96.74,65.6,37.6,12.56
SNS053076,RV00867,2024-01-07 19:31:52,91.77,52.6,34.1,12.34
SNS053077,RV00528,2025-03-10 06:15:29,94.7,72.4,28.2,12.8
SNS053078,RV00022,2023-10-04 03:38:36,90.32,34.3,41.0,12.78
SNS053079,RV00325,2025-01-18 15:23:57,93.61,33.9,36.1,12.17
SNS053080,RV00004,2024-03-20 17:34:03,95.21,74.1,33.6,12.2
SNS053081,RV00465,2024-01-02 01:28:40,83.28,33.3,38.8,12.49
SNS053082,RV00618,2025-02-13 12:09:26,95.15,41.1,32.6,12.49
