booking_id,booking_date,customer_id,camper_id,pickup_date,rental_days,dropoff_date,pickup_location,dropoff_location,booking_channel,base_price,total_price,booking_status,addons,season
BK18478,2022-07-26,CUST47349,RV00623,2022-09-04,12,2022-09-16,LOC077,LOC032,Online,103,1236,Completed,BBQ Kit,Spring
BK18479,2023-11-21,CUST48730,RV00046,2023-12-25,5,2023-12-30,LOC090,LOC026,Walk-in,160,800,Cancelled,Bike Rack,Summer
BK18480,2023-08-01,CUST29250,RV00114,2023-09-06,5,2023-09-11,LOC096,LOC001,Partner,97,485,Completed,Bike Rack,Fall
BK18481,2022-05-17,CUST12106,RV00286,2022-06-13,2,2022-06-15,LOC082,LOC054,Online,103,206,Completed,Bedding,Spring
BK18482,2025-02-19,CUST48689,RV00199,2025-03-05,11,2025-03-16,LOC067,LOC099,App,127,1397,Completed,GPS,Spring
BK18483,2023-11-23,CUST02209,RV00994,2023-11-26,11,2023-12-07,LOC071,LOC031,Partner,143,1573,Completed,None,Spring
BK18484,2024-06-10,CUST28733,RV00540,2024-06-13,8,2024-06-21,LOC011,LOC094,Online,157,1256,Completed,Bedding,Spring
BK18485,2023-08-26,CUST37043,RV00133,2023-11-21,13,2023-12-04,LOC006,LOC021,Online,123,1599,Completed,None,Winter
BK18486,2022-11-19,CUST29832,RV00522,2023-01-27,2,2023-01-29,LOC028,LOC050,Partner,110,220,Completed,Bike Rack,Fall
BK18487,2024-02-19,CUST32335,RV00063,2024-04-25,6,2024-05-01,LOC068,LOC022,Partner,87,522,Completed,Bedding,Winter
BK18488,2025-01-16,CUST19274,RV00383,2025-03-17,9,2025-03-26,LOC041,LOC065,Online,71,639,Completed,Child Seat,Summer
BK18489,2024-08-15,CUST02544,RV00408,2024-09-22,5,2024-09-27,LOC068,LOC025,Online,78,390,Completed,Child Seat,Winter
BK18490,2024-02-29,CUST38656,RV00835,2024-03-02,6,2024-03-08,LOC073,LOC080,App,145,870,Completed,GPS,Fall
BK18491,2023-04-20,CUST13385,RV00888,2023-07-08,12,2023-07-20,LOC033,LOC040,Walk-in,158,1896,Completed,None,Winter
BK18492,2024-09-25,CUST16686,RV00168,2024-11-30,11,2024-12-11,LOC079,LOC035,Walk-in,106,1166,Completed,GPS,Spring
BK18493,2024-09-02,CUST24918,RV00670,2024-11-19,13,2024-12-02,LOC080,LOC016,Walk-in,84,1092,Completed,Bike Rack,Winter
BK18494,2023-08-14,CUST46473,RV00477,2023-08-26,4,2023-08-30,LOC100,LOC068,App,115,460,Completed,Child Seat,Summer
BK18495,2022-05-11,CUST35568,RV00379,2022-06-10,6,2022-06-16,LOC045,LOC093,Partner,74,444,Completed,None,Winter
BK18496,2023-09-22,CUST16576,RV00945,2023-09-30,13,2023-10-13,LOC003,LOC059,App,178,2314,Completed,None,Winter
BK18497,2023-09-05,CUST37340,RV00657,2023-09-25,4,2023-09-29,LOC032,LOC099,Partner,199,796,Completed,Child Seat,Spring
BK18498,2023-10-21,CUST48662,RV00033,2024-01-08,5,2024-01-13,LOC031,LOC057,Partner,170,850,Completed,Bedding,Spring
BK18499,2024-11-28,CUST30072,RV00498,2025-01-30,12,2025-02-11,LOC036,LOC067,Partner,166,1992,Completed,BBQ Kit,Winter
BK18500,2023-01-21,CUST16676,RV00310,2023-04-09,4,2023-04-13,LOC026,LOC015,App,132,528,Completed,Bedding,Summer
BK18501,2023-12-10,CUST21056,RV00678,2024-01-05,6,2024-01-11,LOC039,LOC055,App,174,1044,Completed,Child Seat,Fall
BK18502,2023-02-15,CUST37515,RV00724,2023-03-12,3,2023-03-15,LOC027,LOC055,Online,104,312,Completed,None,Winter
BK18503,2023-10-30,CUST47329,RV00381,2023-12-26,10,2024-01-05,LOC082,LOC044,App,159,1590,Completed,BBQ Kit,Winter
BK18504,2024-10-13,CUST25731,RV00031,2025-01-04,4,2025-01-08,LOC096,LOC032,Online,164,656,Completed,Child Seat,Spring
BK18505,2022-08-19,CUST26988,RV00109,2022-10-18,11,2022-10-29,LOC024,LOC047,App,143,1573,Completed,Bedding,Summer
BK18506,2024-06-12,CUST14216,RV00370,2024-07-02,2,2024-07-04,LOC036,LOC100,Partner,59,118,Completed,BBQ Kit,Summer
BK18507,2024-11-29,CUST48694,RV00488,2024-12-25,6,2024-12-31,LOC005,LOC090,Online,140,840,Completed,Child Seat,Spring
BK18508,2024-07-15,CUST20957,RV00582,2024-08-07,5,2024-08-12,LOC082,LOC042,Walk-in,149,745,Completed,None,Spring
BK18509,2024-06-12,CUST01544,RV00405,2024-08-15,3,2024-08-18,LOC057,LOC078,App,110,330,Completed,GPS,Fall
BK18510,2024-05-29,CUST34222,RV00225,2024-06-12,13,2024-06-25,LOC033,LOC063,Walk-in,135,1755,Cancelled,BBQ Kit,Winter
BK18511,2024-05-20,CUST16238,RV00368,2024-08-14,13,2024-08-27,LOC062,LOC049,Online,108,1404,Completed,BBQ Kit,Summer
BK18512,2022-04-05,CUST33666,RV00543,2022-05-13,9,2022-05-22,LOC043,LOC085,Walk-in,184,1656,Completed,Child Seat,Spring
BK18513,2022-06-02,CUST23841,RV00442,2022-07-12,10,2022-07-22,LOC037,LOC051,Online,172,1720,Completed,None,Winter
BK18514,2024-05-18,CUST37295,RV00627,2024-07-14,7,2024-07-21,LOC053,LOC051,App,164,1148,Completed,Bike Rack,Fall
BK18515,2023-09-05,CUST39486,RV00312,2023-10-05,9,2023-10-14,LOC027,LOC089,Walk-in,156,1404,Completed,GPS,Summer
BK18516,2024-12-13,CUST48826,RV00520,2024-12-16,3,2024-12-19,LOC028,LOC099,Partner,120,360,Cancelled,Bike Rack,Winter
BK18517,2024-01-22,CUST04037,RV00106,2024-03-30,12,2024-04-11,LOC088,LOC040,Partner,135,1620,Completed,None,Spring
BK18518,2024-03-16,CUST15655,RV00800,2024-05-10,7,2024-05-17,LOC032,LOC034,App,126,882,Completed,GPS,Spring
BK18519,2024-07-16,CUST21159,RV00517,2024-09-29,2,2024-10-01,LOC029,LOC013,App,118,236,Completed,GPS,Spring
BK18520,2023-06-20,CUST20280,RV00087,2023-09-05,11,2023-09-16,LOC084,LOC019,Walk-in,190,2090,Cancelled,Bike Rack,Winter
BK18521,2024-01-23,CUST34197,RV00631,2024-03-29,4,2024-04-02,LOC034,LOC051,Walk-in,71,284,Completed,None,Winter
BK18522,2022-09-29,CUST33310,RV00654,2022-11-04,8,2022-11-12,LOC077,LOC062,App,68,544,Completed,Child Seat,Fall
BK18523,2023-10-10,CUST31099,RV00524,2023-12-02,13,2023-12-15,LOC093,LOC066,Walk-in,70,910,Completed,Bedding,Winter
BK18524,2023-11-22,CUST20205,RV00653,2023-12-22,14,2024-01-05,LOC012,LOC056,Partner,82,1148,Completed,None,Summer
BK18525,2024-05-02,CUST38436,RV00525,2024-07-21,14,2024-08-04,LOC069,LOC077,App,61,854,Completed,None,Spring
BK18526,2024-04-26,CUST34415,RV00457,2024-06-19,2,2024-06-21,LOC068,LOC079,Partner,58,116,Completed,Bedding,Spring
BK18527,2023-05-21,CUST48417,RV00858,2023-06-22,7,2023-06-29,LOC040,LOC060,Online,85,595,Completed,Child Seat,Spring
BK18528,2024-05-10,CUST46903,RV00236,2024-07-28,8,2024-08-05,LOC043,LOC035,Online,196,1568,Completed,BBQ Kit,Fall
BK18529,2023-01-18,CUST15513,RV00678,2023-04-15,4,2023-04-19,LOC017,LOC038,Walk-in,126,504,Completed,Bedding,Spring
BK18530,2023-10-11,CUST19032,RV00268,2023-11-27,12,2023-12-09,LOC024,LOC100,App,132,1584,Cancelled,Bedding,Summer
BK18531,2023-01-09,CUST26459,RV00503,2023-03-31,9,2023-04-09,LOC044,LOC099,Online,161,1449,Completed,GPS,Winter
BK18532,2024-04-01,CUST06927,RV00678,2024-06-22,9,2024-07-01,LOC076,LOC032,Online,117,1053,Completed,Bike Rack,Winter
BK18533,2022-09-16,CUST38602,RV00203,2022-10-18,6,2022-10-24,LOC010,LOC084,Partner,157,942,Completed,None,Spring
BK18534,2022-11-22,CUST40791,RV00313,2022-12-08,12,2022-12-20,LOC081,LOC034,Online,176,2112,Completed,Bike Rack,Spring
BK18535,2023-04-30,CUST49015,RV00620,2023-07-04,3,2023-07-07,LOC053,LOC047,Walk-in,88,264,Completed,Child Seat,Winter
BK18536,2022-08-07,CUST27017,RV00220,2022-08-21,3,2022-08-24,LOC091,LOC095,Partner,192,576,Cancelled,Bike Rack,Winter
BK18537,2024-02-25,CUST43246,RV00267,2024-05-01,6,2024-05-07,LOC038,LOC058,Online,190,1140,Cancelled,Bike Rack,Summer
BK18538,2022-04-27,CUST20654,RV00103,2022-07-06,5,2022-07-11,LOC060,LOC064,App,84,420,Completed,None,Spring
BK18539,2023-04-20,CUST02520,RV00286,2023-06-14,13,2023-06-27,LOC098,LOC015,Online,124,1612,Completed,Child Seat,Fall
BK18540,2024-07-05,CUST09548,RV00699,2024-08-18,5,2024-08-23,LOC032,LOC053,Walk-in,96,480,Completed,BBQ Kit,Summer
BK18541,2024-09-24,CUST01226,RV00982,2024-10-02,6,2024-10-08,LOC069,LOC049,Partner,87,522,Cancelled,BBQ Kit,Spring
BK18542,2023-03-03,CUST29486,RV00236,2023-05-30,2,2023-06-01,LOC070,LOC072,Partner,124,248,Completed,BBQ Kit,Winter
BK18543,2023-08-31,CUST18063,RV00497,2023-10-28,8,2023-11-05,LOC027,LOC038,App,57,456,Completed,Child Seat,Summer
BK18544,2024-03-21,CUST48173,RV00350,2024-04-29,4,2024-05-03,LOC072,LOC066,Partner,180,720,Completed,Bike Rack,Summer
BK18545,2024-08-16,CUST20446,RV00850,2024-10-05,11,2024-10-16,LOC028,LOC077,App,74,814,Completed,Bedding,Fall
BK18546,2023-12-25,CUST32693,RV00368,2024-02-06,11,2024-02-17,LOC066,LOC086,Online,151,1661,Completed,GPS,Fall
BK18547,2023-06-12,CUST27134,RV00253,2023-07-13,9,2023-07-22,LOC056,LOC007,Online,158,1422,Completed,None,Spring
BK18548,2023-03-13,CUST24563,RV00607,2023-05-16,10,2023-05-26,LOC045,LOC013,Online,158,1580,Completed,BBQ Kit,Summer
BK18549,2023-03-08,CUST43802,RV00384,2023-06-01,9,2023-06-10,LOC070,LOC052,Partner,164,1476,Completed,BBQ Kit,Summer
BK18550,2024-09-06,CUST34441,RV00012,2024-09-26,12,2024-10-08,LOC020,LOC099,Online,92,1104,Cancelled,GPS,Summer
BK18551,2024-09-08,CUST35721,RV00546,2024-09-10,13,2024-09-23,LOC075,LOC016,App,162,2106,Cancelled,GPS,Spring
BK18552,2022-06-25,CUST11474,RV00251,2022-08-07,3,2022-08-10,LOC083,LOC062,Online,143,429,Completed,None,Fall
BK18553,2022-09-26,CUST05781,RV00941,2022-11-05,8,2022-11-13,LOC100,LOC069,Partner,149,1192,Completed,None,Fall
BK18554,2024-06-04,CUST44192,RV00904,2024-08-01,13,2024-08-14,LOC078,LOC075,App,124,1612,Completed,None,Summer
BK18555,2022-04-25,CUST29192,RV00140,2022-07-18,5,2022-07-23,LOC050,LOC067,Walk-in,199,995,Completed,GPS,Winter
BK18556,2023-02-17,CUST23830,RV00305,2023-05-14,14,2023-05-28,LOC012,LOC023,Walk-in,168,2352,Completed,Bike Rack,Summer
BK18557,2024-10-04,CUST42079,RV00034,2024-10-17,6,2024-10-23,LOC050,LOC092,Online,140,840,Completed,BBQ Kit,Summer
BK18558,2023-05-14,CUST24156,RV00071,2023-08-06,12,2023-08-18,LOC071,LOC056,App,174,2088,Cancelled,BBQ Kit,Spring
BK18559,2022-05-31,CUST14308,RV00683,2022-06-23,11,2022-07-04,LOC080,LOC081,App,180,1980,Completed,Bike Rack,Fall
BK18560,2023-04-07,CUST42032,RV00744,2023-05-03,6,2023-05-09,LOC077,LOC029,Online,128,768,Completed,GPS,Fall
BK18561,2022-10-25,CUST37913,RV00394,2023-01-06,12,2023-01-18,LOC061,LOC074,Online,180,2160,Completed,BBQ Kit,Fall
BK18562,2024-07-08,CUST07082,RV00482,2024-08-16,10,2024-08-26,LOC096,LOC089,Partner,84,840,Completed,BBQ Kit,Spring
BK18563,2022-10-28,CUST26929,RV00465,2022-12-09,13,2022-12-22,LOC034,LOC097,Partner,190,2470,Completed,BBQ Kit,Winter
BK18564,2023-11-09,CUST02929,RV00717,2023-12-11,3,2023-12-14,LOC036,LOC038,Online,131,393,Completed,Child Seat,Winter
BK18565,2023-12-30,CUST00100,RV00106,2024-02-12,3,2024-02-15,LOC088,LOC059,App,141,423,Completed,None,Spring
BK18566,2023-05-21,CUST13301,RV00705,2023-06-30,4,2023-07-04,LOC003,LOC091,Partner,136,544,Completed,BBQ Kit,Fall
BK18567,2023-04-28,CUST20668,RV00815,2023-07-13,6,2023-07-19,LOC064,LOC083,App,191,1146,Completed,BBQ Kit,Summer
BK18568,2024-05-06,CUST27192,RV00142,2024-07-21,13,2024-08-03,LOC007,LOC069,Online,107,1391,Completed,Bike Rack,Spring
BK18569,2023-03-11,CUST36839,RV00447,2023-04-26,5,2023-05-01,LOC078,LOC014,App,100,500,Completed,Bike Rack,Summer
BK18570,2023-04-16,CUST16262,RV00295,2023-05-12,11,2023-05-23,LOC007,LOC022,Partner,141,1551,Completed,Bedding,Fall
BK18571,2022-08-21,CUST36414,RV00943,2022-09-04,11,2022-09-15,LOC017,LOC089,Online,171,1881,Completed,Bedding,Winter
BK18572,2023-04-10,CUST44601,RV00022,2023-06-27,13,2023-07-10,LOC066,LOC018,Online,165,2145,Completed,Bedding,Winter
BK18573,2023-08-28,CUST15702,RV00014,2023-09-08,10,2023-09-18,LOC034,LOC099,Partner,164,1640,Completed,None,Summer
BK18574,2024-02-08,CUST44531,RV00492,2024-04-02,4,2024-04-06,LOC026,LOC074,Partner,126,504,Completed,None,Winter
BK18575,2022-11-19,CUST36129,RV00961,2022-11-27,2,2022-11-29,LOC041,LOC072,Walk-in,145,290,Completed,BBQ Kit,Summer
BK18576,2023-01-20,CUST33344,RV00724,2023-02-28,6,2023-03-06,LOC091,LOC035,App,130,780,Completed,GPS,Summer
BK18577,2023-12-05,CUST16063,RV00662,2023-12-20,9,2023-12-29,LOC031,LOC010,Walk-in,58,522,Completed,None,Spring
BK18578,2023-09-14,CUST39815,RV00732,2023-09-18,2,2023-09-20,LOC078,LOC085,Online,184,368,Completed,GPS,Winter
BK18579,2022-09-12,CUST11929,RV00350,2022-11-16,2,2022-11-18,LOC087,LOC022,Walk-in,178,356,Completed,BBQ Kit,Spring
BK18580,2023-12-07,CUST18250,RV00085,2024-01-11,14,2024-01-25,LOC057,LOC085,App,195,2730,Completed,None,Spring
BK18581,2023-02-27,CUST08942,RV00837,2023-03-05,7,2023-03-12,LOC052,LOC099,Online,140,980,Completed,BBQ Kit,Fall
BK18582,2022-02-20,CUST08049,RV00750,2022-04-27,8,2022-05-05,LOC005,LOC068,Online,107,856,Completed,Bedding,Spring
BK18583,2022-12-16,CUST40565,RV00011,2023-03-09,9,2023-03-18,LOC060,LOC024,Partner,165,1485,Completed,GPS,Fall
BK18584,2024-01-06,CUST26226,RV00345,2024-02-28,9,2024-03-08,LOC014,LOC100,Partner,170,1530,Cancelled,Child Seat,Winter
BK18585,2022-11-28,CUST02926,RV00201,2023-02-19,4,2023-02-23,LOC073,LOC074,Walk-in,122,488,Completed,Child Seat,Fall
BK18586,2024-09-13,CUST00991,RV00331,2024-10-06,5,2024-10-11,LOC005,LOC062,Walk-in,153,765,Completed,Child Seat,Spring
BK18587,2024-05-05,CUST20492,RV00270,2024-07-17,10,2024-07-27,LOC083,LOC098,Partner,88,880,Completed,Child Seat,Fall
BK18588,2024-03-13,CUST01454,RV00785,2024-04-01,12,2024-04-13,LOC005,LOC084,App,107,1284,Completed,BBQ Kit,Spring
BK18589,2023-05-09,CUST35121,RV00708,2023-05-22,6,2023-05-28,LOC012,LOC088,Partner,103,618,Completed,None,Spring
BK18590,2024-04-15,CUST20038,RV00206,2024-06-16,12,2024-06-28,LOC065,LOC015,Walk-in,186,2232,Completed,None,Spring
BK18591,2023-03-07,CUST38451,RV00603,2023-03-15,10,2023-03-25,LOC025,LOC026,App,93,930,Completed,Bedding,Spring
BK18592,2024-07-21,CUST30204,RV00840,2024-09-21,13,2024-10-04,LOC087,LOC097,Online,178,2314,Completed,None,Fall
BK18593,2024-12-31,CUST40612,RV00867,2025-02-25,6,2025-03-03,LOC029,LOC024,App,194,1164,Completed,Child Seat,Winter
BK18594,2022-09-09,CUST18774,RV00592,2022-10-17,6,2022-10-23,LOC070,LOC037,Partner,74,444,Completed,Bedding,Winter
BK18595,2024-06-11,CUST30947,RV00404,2024-08-23,10,2024-09-02,LOC017,LOC010,Online,172,1720,Completed,GPS,Spring
BK18596,2024-04-13,CUST37083,RV00346,2024-04-28,7,2024-05-05,LOC062,LOC083,Partner,75,525,Completed,None,Summer
BK18597,2022-12-05,CUST13815,RV00540,2023-02-05,4,2023-02-09,LOC100,LOC057,Partner,169,676,Completed,Bedding,Summer
BK18598,2024-12-31,CUST15811,RV00187,2025-03-02,13,2025-03-15,LOC063,LOC096,Online,92,1196,Completed,None,Summer
BK18599,2023-01-25,CUST26583,RV00435,2023-03-12,6,2023-03-18,LOC030,LOC087,Walk-in,81,486,Completed,Bike Rack,Summer
BK18600,2024-05-08,CUST30460,RV00757,2024-06-11,2,2024-06-13,LOC077,LOC079,Walk-in,98,196,Completed,Bedding,Summer
BK18601,2023-08-23,CUST38456,RV00362,2023-09-17,10,2023-09-27,LOC046,LOC037,App,66,660,Completed,GPS,Winter
BK18602,2024-08-18,CUST13887,RV00745,2024-08-19,11,2024-08-30,LOC039,LOC075,Online,188,2068,Completed,Child Seat,Fall
BK18603,2024-05-31,CUST25173,RV00806,2024-08-14,11,2024-08-25,LOC091,LOC062,Partner,188,2068,Completed,Bedding,Winter
BK18604,2022-06-11,CUST37306,RV00009,2022-06-26,12,2022-07-08,LOC043,LOC092,Online,74,888,Completed,Child Seat,Fall
BK18605,2024-01-24,CUST14955,RV00231,2024-03-11,8,2024-03-19,LOC024,LOC049,Partner,102,816,Completed,Bike Rack,Spring
BK18606,2022-05-28,CUST27001,RV00706,2022-07-05,2,2022-07-07,LOC024,LOC024,Online,199,398,Cancelled,GPS,Spring
BK18607,2023-01-11,CUST44471,RV00963,2023-02-13,12,2023-02-25,LOC050,LOC026,Partner,59,708,Completed,BBQ Kit,Fall
BK18608,2022-12-05,CUST33416,RV00944,2023-01-23,12,2023-02-04,LOC079,LOC082,Partner,53,636,Completed,None,Fall
BK18609,2023-02-20,CUST09448,RV00353,2023-03-19,5,2023-03-24,LOC046,LOC007,Walk-in,152,760,Completed,BBQ Kit,Spring
BK18610,2024-08-30,CUST18247,RV00510,2024-10-21,3,2024-10-24,LOC011,LOC092,App,115,345,Completed,Bedding,Winter
BK18611,2022-08-25,CUST04860,RV00681,2022-11-09,4,2022-11-13,LOC029,LOC024,App,113,452,Completed,Child Seat,Winter
BK18612,2024-01-19,CUST40961,RV00653,2024-04-12,5,2024-04-17,LOC086,LOC039,Partner,185,925,Cancelled,Child Seat,Spring
BK18613,2022-11-09,CUST20188,RV00406,2022-11-21,13,2022-12-04,LOC100,LOC078,App,73,949,Completed,GPS,Spring
BK18614,2022-05-27,CUST30164,RV00798,2022-07-27,3,2022-07-30,LOC086,LOC078,Online,189,567,Completed,Bike Rack,Summer
BK18615,2024-03-24,CUST47249,RV00165,2024-04-30,11,2024-05-11,LOC075,LOC058,App,66,726,Completed,None,Winter
BK18616,2023-03-16,CUST32204,RV00231,2023-03-22,2,2023-03-24,LOC099,LOC052,Partner,155,310,Completed,BBQ Kit,Spring
BK18617,2023-03-14,CUST03542,RV00625,2023-06-06,12,2023-06-18,LOC069,LOC082,App,67,804,Completed,BBQ Kit,Summer
BK18618,2023-02-06,CUST01421,RV00944,2023-05-04,5,2023-05-09,LOC093,LOC076,Partner,177,885,Completed,BBQ Kit,Summer
BK18619,2023-02-10,CUST09230,RV00834,2023-04-30,10,2023-05-10,LOC057,LOC054,App,158,1580,Completed,Bedding,Summer
BK18620,2022-12-28,CUST30448,RV00524,2023-01-31,12,2023-02-12,LOC031,LOC008,App,119,1428,Completed,Bike Rack,Fall
BK18621,2024-02-12,CUST41858,RV00756,2024-02-20,12,2024-03-03,LOC061,LOC022,App,147,1764,Completed,BBQ Kit,Winter
BK18622,2024-10-25,CUST17300,RV00958,2025-01-17,10,2025-01-27,LOC010,LOC081,App,63,630,Completed,GPS,Winter
BK18623,2024-04-22,CUST30569,RV00658,2024-04-28,13,2024-05-11,LOC059,LOC064,App,108,1404,Completed,Child Seat,Winter
BK18624,2023-12-25,CUST23099,RV00609,2024-02-23,10,2024-03-04,LOC043,LOC036,Walk-in,83,830,Completed,Bike Rack,Summer
BK18625,2022-11-20,CUST24492,RV00478,2022-12-16,4,2022-12-20,LOC063,LOC014,Online,120,480,Completed,GPS,Fall
BK18626,2023-09-07,CUST21752,RV00962,2023-10-26,2,2023-10-28,LOC021,LOC016,App,168,336,Completed,GPS,Fall
BK18627,2022-08-24,CUST19448,RV00389,2022-09-11,2,2022-09-13,LOC030,LOC100,App,143,286,Completed,None,Spring
BK18628,2024-06-27,CUST36505,RV00688,2024-07-11,4,2024-07-15,LOC081,LOC063,Walk-in,147,588,Completed,Bedding,Summer
BK18629,2024-07-17,CUST00758,RV00750,2024-08-06,11,2024-08-17,LOC081,LOC093,Walk-in,126,1386,Completed,None,Spring
BK18630,2023-10-19,CUST27382,RV00308,2023-11-30,9,2023-12-09,LOC027,LOC037,Partner,114,1026,Completed,BBQ Kit,Spring
BK18631,2023-03-07,CUST16841,RV00494,2023-05-11,5,2023-05-16,LOC042,LOC054,App,104,520,Completed,Bedding,Summer
BK18632,2023-06-30,CUST40911,RV00730,2023-09-25,12,2023-10-07,LOC082,LOC053,App,173,2076,Completed,GPS,Fall
BK18633,2022-03-19,CUST33003,RV00436,2022-05-20,9,2022-05-29,LOC080,LOC026,App,52,468,Completed,Bike Rack,Winter
BK18634,2023-09-02,CUST33069,RV00133,2023-10-30,8,2023-11-07,LOC004,LOC013,Online,110,880,Completed,Bedding,Spring
BK18635,2022-10-11,CUST16834,RV00775,2022-10-27,9,2022-11-05,LOC074,LOC053,Partner,118,1062,Completed,Child Seat,Fall
BK18636,2024-12-21,CUST18063,RV00415,2025-02-04,3,2025-02-07,LOC081,LOC050,App,160,480,Completed,BBQ Kit,Spring
BK18637,2023-01-21,CUST00982,RV00076,2023-03-01,9,2023-03-10,LOC032,LOC074,Online,165,1485,Completed,Child Seat,Spring
BK18638,2025-01-06,CUST17168,RV00546,2025-01-25,10,2025-02-04,LOC100,LOC008,Partner,99,990,Completed,None,Fall
BK18639,2022-10-06,CUST43664,RV00001,2022-10-14,11,2022-10-25,LOC091,LOC050,Partner,100,1100,Cancelled,Bedding,Summer
BK18640,2023-01-14,CUST32480,RV00352,2023-02-07,12,2023-02-19,LOC043,LOC068,App,179,2148,Completed,Bike Rack,Winter
BK18641,2023-09-09,CUST23752,RV00527,2023-09-25,7,2023-10-02,LOC033,LOC045,App,169,1183,Completed,BBQ Kit,Spring
BK18642,2024-11-30,CUST20741,RV00476,2024-12-13,4,2024-12-17,LOC060,LOC012,Online,73,292,Completed,None,Spring
BK18643,2023-10-26,CUST26451,RV00292,2023-11-25,8,2023-12-03,LOC054,LOC070,Online,167,1336,Completed,BBQ Kit,Summer
BK18644,2023-05-14,CUST48839,RV00171,2023-05-27,10,2023-06-06,LOC059,LOC004,Walk-in,181,1810,Completed,None,Fall
BK18645,2023-09-07,CUST26228,RV00191,2023-12-01,9,2023-12-10,LOC060,LOC032,Partner,120,1080,Completed,BBQ Kit,Spring
BK18646,2024-05-16,CUST45194,RV00393,2024-08-07,9,2024-08-16,LOC057,LOC058,Walk-in,122,1098,Completed,None,Summer
BK18647,2024-04-23,CUST42861,RV00735,2024-05-20,12,2024-06-01,LOC055,LOC040,Walk-in,133,1596,Cancelled,Child Seat,Spring
BK18648,2023-04-17,CUST36654,RV00824,2023-05-25,8,2023-06-02,LOC074,LOC011,App,159,1272,Completed,Bedding,Winter
BK18649,2024-10-11,CUST14865,RV00606,2024-11-18,6,2024-11-24,LOC069,LOC066,Partner,108,648,Completed,Child Seat,Spring
BK18650,2024-10-25,CUST18385,RV00652,2024-12-15,3,2024-12-18,LOC080,LOC038,App,129,387,Cancelled,GPS,Spring
BK18651,2024-01-10,CUST04177,RV00825,2024-02-02,6,2024-02-08,LOC059,LOC007,App,130,780,Completed,Bike Rack,Spring
BK18652,2023-09-11,CUST31034,RV00421,2023-09-27,6,2023-10-03,LOC026,LOC028,Partner,169,1014,Completed,BBQ Kit,Fall
BK18653,2024-01-11,CUST12067,RV00639,2024-02-26,3,2024-02-29,LOC075,LOC098,Walk-in,110,330,Completed,GPS,Summer
BK18654,2024-08-17,CUST24914,RV00056,2024-11-13,12,2024-11-25,LOC067,LOC095,App,190,2280,Completed,BBQ Kit,Winter
BK18655,2022-08-02,CUST44782,RV00383,2022-09-15,11,2022-09-26,LOC048,LOC051,Walk-in,132,1452,Completed,GPS,Spring
BK18656,2023-02-18,CUST42436,RV00207,2023-05-09,2,2023-05-11,LOC084,LOC084,Walk-in,182,364,Completed,Child Seat,Summer
BK18657,2022-08-06,CUST49055,RV00025,2022-09-24,6,2022-09-30,LOC092,LOC040,Walk-in,80,480,Completed,BBQ Kit,Winter
BK18658,2024-11-20,CUST26919,RV00504,2024-12-06,7,2024-12-13,LOC062,LOC077,Walk-in,186,1302,Completed,Child Seat,Spring
BK18659,2023-05-04,CUST08244,RV00835,2023-05-15,14,2023-05-29,LOC035,LOC061,Walk-in,112,1568,Completed,Bike Rack,Winter
BK18660,2024-01-17,CUST03076,RV00475,2024-02-12,8,2024-02-20,LOC074,LOC030,Walk-in,188,1504,Completed,BBQ Kit,Spring
BK18661,2022-05-07,CUST02410,RV00398,2022-07-26,12,2022-08-07,LOC086,LOC053,Walk-in,102,1224,Completed,Bedding,Spring
BK18662,2023-02-21,CUST32733,RV00299,2023-03-08,3,2023-03-11,LOC098,LOC024,App,192,576,Completed,Bedding,Summer
BK18663,2023-02-11,CUST05349,RV00293,2023-04-10,7,2023-04-17,LOC084,LOC079,Online,140,980,Completed,None,Summer
BK18664,2023-08-21,CUST23980,RV00952,2023-11-11,13,2023-11-24,LOC055,LOC008,Online,62,806,Completed,GPS,Fall
BK18665,2023-07-04,CUST15086,RV00410,2023-07-22,9,2023-07-31,LOC066,LOC010,Online,156,1404,Completed,GPS,Winter
BK18666,2025-01-15,CUST18383,RV00859,2025-03-25,7,2025-04-01,LOC068,LOC048,App,175,1225,Completed,Child Seat,Spring
BK18667,2023-10-19,CUST27320,RV00279,2023-12-24,4,2023-12-28,LOC016,LOC016,Online,78,312,Completed,GPS,Summer
BK18668,2023-11-11,CUST12481,RV00632,2023-12-11,4,2023-12-15,LOC098,LOC080,Online,131,524,Completed,Child Seat,Winter
BK18669,2024-03-07,CUST39696,RV00410,2024-04-07,12,2024-04-19,LOC067,LOC018,Partner,86,1032,Completed,Child Seat,Summer
BK18670,2024-10-22,CUST05724,RV00662,2024-11-16,8,2024-11-24,LOC077,LOC040,App,124,992,Completed,Child Seat,Summer
BK18671,2023-02-12,CUST35819,RV00510,2023-05-06,3,2023-05-09,LOC049,LOC033,Partner,73,219,Completed,None,Spring
BK18672,2022-08-01,CUST29192,RV00908,2022-10-22,4,2022-10-26,LOC035,LOC019,Walk-in,145,580,Completed,Bedding,Spring
BK18673,2022-03-28,CUST30170,RV00899,2022-05-31,8,2022-06-08,LOC080,LOC066,Walk-in,164,1312,Completed,Child Seat,Spring
BK18674,2023-08-27,CUST27492,RV00236,2023-09-29,10,2023-10-09,LOC063,LOC026,Walk-in,61,610,Completed,Bedding,Winter
